iter	Passed	Remaining
4769	99337	4789
4770	99356	4768
4771	99378	4748
4772	99399	4727
4773	99421	4706
4774	99442	4685
4775	99462	4664
4776	99482	4644
4777	99503	4623
4778	99522	4602
4779	99543	4581
4780	99562	4560
4781	99583	4539
4782	99603	4518
4783	99624	4498
4784	99644	4477
4785	99665	4456
4786	99687	4435
4787	99705	4414
4788	99724	4393
4789	99748	4373
4790	99771	4352
4791	99790	4331
4792	99810	4310
4793	99831	4289
4794	99851	4268
4795	99871	4248
4796	99891	4227
4797	99912	4206
4798	99932	4185
4799	99952	4164
4800	99975	4143
4801	99996	4123
4802	100018	4102
4803	100038	4081
4804	100058	4060
4805	100079	4039
4806	100100	4019
4807	100122	3998
4808	100145	3977
4809	100166	3956
4810	100186	3935
4811	100205	3914
4812	100225	3894
4813	100244	3873
4814	100265	3852
4815	100287	3831
4816	100307	3810
4817	100329	3789
4818	100348	3769
4819	100368	3748
4820	100388	3727
4821	100408	3706
4822	100427	3685
4823	100450	3664
4824	100471	3644
4825	100492	3623
4826	100512	3602
4827	100531	3581
4828	100551	3560
4829	100573	3539
4830	100597	3519
4831	100618	3498
4832	100637	3477
4833	100658	3456
4834	100679	3435
4835	100698	3414
4836	100717	3394
4837	100737	3373
4838	100760	3352
4839	100782	3331
4840	100805	3310
4841	100826	3290
4842	100848	3269
4843	100870	3248
4844	100890	3227
4845	100911	3206
4846	100931	3186
4847	100950	3165
4848	100972	3144
4849	100995	3123
4850	101016	3102
4851	101038	3081
4852	101062	3061
4853	101081	3040
4854	101103	3019
4855	101124	2998
4856	101145	2977
4857	101165	2957
4858	101185	2936
4859	101204	2915
4860	101226	2894
4861	101246	2873
4862	101265	2852
4863	101286	2832
4864	101306	2811
4865	101330	2790
4866	101350	2769
4867	101371	2748
4868	101390	2727
4869	101409	2707
4870	101432	2686
4871	101452	2665
4872	101474	2644
4873	101496	2623
4874	101519	2603
4875	101538	2582
4876	101559	2561
4877	101579	2540
4878	101597	2519
4879	101616	2498
4880	101638	2477
4881	101659	2457
4882	101683	2436
4883	101704	2415
4884	101725	2394
4885	101745	2373
4886	101764	2353
4887	101786	2332
4888	101804	2311
4889	101825	2290
4890	101847	2269
4891	101868	2248
4892	101889	2228
4893	101910	2207
4894	101932	2186
4895	101954	2165
4896	101974	2144
4897	101995	2124
4898	102019	2103
4899	102041	2082
4900	102061	2061
4901	102082	2040
4902	102103	2019
4903	102125	1999
4904	102148	1978
4905	102170	1957
4906	102191	1936
4907	102210	1915
4908	102228	1895
4909	102248	1874
4910	102269	1853
4911	102288	1832
4912	102308	1811
4913	102330	1790
4914	102350	1770
4915	102372	1749
4916	102392	1728
4917	102411	1707
4918	102432	1686
4919	102452	1665
4920	102473	1645
4921	102494	1624
4922	102514	1603
4923	102535	1582
4924	102557	1561
4925	102582	1541
4926	102601	1520
4927	102620	1499
4928	102639	1478
4929	102659	1457
4930	102678	1436
4931	102701	1416
4932	102723	1395
4933	102743	1374
4934	102764	1353
4935	102784	1332
4936	102805	1311
4937	102826	1291
4938	102847	1270
4939	102870	1249
4940	102892	1228
4941	102911	1207
4942	102931	1186
4943	102952	1166
4944	102970	1145
4945	102992	1124
4946	103013	1103
4947	103031	1082
4948	103053	1061
4949	103072	1041
4950	103094	1020
4951	103113	999
4952	103135	978
4953	103157	957
4954	103178	937
4955	103200	916
4956	103222	895
4957	103242	874
4958	103261	853
4959	103280	832
4960	103300	812
4961	103322	791
4962	103341	770
4963	103362	749
4964	103383	728
4965	103405	707
4966	103426	687
4967	103447	666
4968	103468	645
4969	103488	624
4970	103509	603
4971	103532	583
4972	103553	562
4973	103576	541
4974	103598	520
4975	103619	499
4976	103638	478
4977	103660	458
4978	103681	437
4979	103702	416
4980	103724	395
4981	103745	374
4982	103765	354
4983	103787	333
4984	103808	312
4985	103829	291
4986	103848	270
4987	103868	249
4988	103891	229
4989	103914	208
4990	103936	187
4991	103956	166
4992	103977	145
4993	103996	124
4994	104016	104
4995	104037	83
4996	104055	62
4997	104078	41
4998	104099	20
4999	104119	0
